GeneSymbol	Plasma cells	Monocytes	Eosinophils	Neutrophils	B cells	T cells	Macrophages
ADH6	NA	670.61694984332	NA	NA	NA	NA	NA
ADH7	34.5796590344495	NA	199.340136122837	NA	NA	NA	NA
ADHFE1	NA	NA	NA	NA	NA	NA	180.396844474183
ADI1	NA	NA	NA	NA	NA	NA	NA
ADIG	65.7319307307425	142.651439748868	NA	0	NA	NA	NA
ADIPOQ	43.3449232399561	NA	NA	NA	NA	86.2897294832443	NA
ADIPOR1	1705.45063937285	NA	NA	NA	NA	NA	NA
ADIPOR2	747.702468490367	1230.46485829981	NA	NA	NA	NA	756.996833950015
ADIRF	NA	626.622380136875	1699.97176673427	NA	NA	764.530210803801	NA
ADK	NA	NA	NA	NA	NA	NA	NA
ADM	556.095692201189	NA	0	0	NA	NA	NA
ADM2	220.710616878364	184.227871535474	NA	0	208.278301420667	0	0
ADNP	324.970880313707	309.719872480105	NA	NA	NA	822.867958516015	1176.23868819636
ADNP2	NA	NA	NA	NA	NA	510.835652808759	NA
ADO	246.676230409729	NA	NA	0	NA	NA	NA
ADORA1	153.377231933177	NA	NA	0	112.247399383922	NA	NA
ADORA2A	110.731627056392	NA	NA	NA	NA	NA	NA
ADORA2A.AS1	138.194818680633	NA	NA	0	NA	0	NA
ADORA2B	NA	NA	NA	NA	NA	NA	NA
ADORA3	NA	NA	NA	NA	NA	NA	NA
ADPGK	246.943926138365	NA	NA	0	0	365.046414574132	458.937729301942
ADPRH	24.2246834933098	74.8839319936557	0	NA	55.4567579188936	NA	54.9563326811
ADPRHL1	86.6472032623096	NA	NA	11998.4964321559	NA	NA	NA
ADPRHL2	165.352735629345	NA	NA	NA	NA	522.277647556038	NA
ADPRM	61.4962091471107	NA	386.371979245339	NA	NA	170.360825081836	NA
ADRA1A	35.4969112614339	43.7775090145399	NA	0	NA	94.7146995125132	NA
ADRA1B	121.88230275158	NA	NA	NA	137.348234943102	0	NA
ADRA1D	104.044641701098	NA	NA	NA	NA	233.233620458997	NA
ADRA2A	NA	NA	NA	NA	NA	NA	0
ADRA2B	206.194216960691	NA	NA	0	NA	0	NA
ADRA2C	223.965726568775	123.482337309221	NA	NA	NA	NA	NA
ADRB1	206.352993162846	244.675628994636	NA	0	178.382360742306	NA	NA
ADRB2	96.3867430415426	89.3317444437687	201.467461254361	NA	124.030819890196	NA	NA
ADRB3	52.5687840153151	92.7217209770772	NA	NA	NA	NA	NA
ADRBK1	308.15356075145	537.418889847269	NA	NA	549.380275450126	735.040709013138	NA
ADRBK2	43.2090699625199	NA	162.689305011328	NA	NA	NA	354.172733517412
ADRM1	638.029917240497	NA	NA	NA	NA	NA	NA
ADSL	159.828272218436	NA	NA	NA	NA	674.722914203123	389.899100674547
ADSS	245.195951839105	0	NA	NA	160.627663665745	NA	NA
ADSSL1	117.466090683541	165.547067266185	NA	NA	NA	213.881925178996	NA
ADTRP	NA	NA	NA	NA	NA	NA	0
AEBP1	185.905400248083	209.176346935734	0	NA	327.992480121173	NA	NA
AEBP2	267.707966964516	453.966224094737	NA	NA	NA	NA	952.32618713541
AEN	179.405420788308	NA	NA	NA	274.023470644281	NA	NA
AES	744.470759389608	NA	1720.88981276448	NA	NA	1626.60264219006	1419.00456582249
AFAP1	327.899190981642	NA	NA	NA	NA	NA	556.354876249544
AFAP1.AS1	51.294931533088	52.8211403279361	NA	NA	NA	NA	NA
AFAP1L1	59.6745665723108	NA	NA	3106.95642645409	32.9701905984174	156.643750196847	NA
AFAP1L2	83.00223030187	NA	NA	9695.92771042052	132.154481738832	NA	NA
AFF1	836.5885803815	759.684949814189	NA	NA	597.551258103378	NA	1447.3106935238
AFF2	63.3082694133637	NA	NA	NA	NA	NA	NA
AFF3	NA	NA	NA	NA	NA	NA	NA
AFF4	629.719980860128	678.125022405425	NA	NA	NA	NA	NA
AFG3L1P	92.358587457451	88.1314398586978	NA	NA	92.038362137582	133.034561303323	NA
AFG3L2	NA	NA	NA	54063.3570093563	NA	NA	NA
AFM	29.0531642919503	9.48613129113797	52.1842523364091	NA	13.6224475142978	NA	32.2665587579231
AFMID	171.249289679147	NA	NA	NA	104.023652940798	NA	NA
